Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S68536501,Ruddy Duck,Oxyura jamaicensis,778,4,US-MA,Essex,L10491583,Newburyport & vicinity,42.8113735,-70.8755356,2007-01-27,08:00 AM,eBird - Traveling Count,240,1,48.279,,3,,Merrimack R/Newburyport,"Trip Leader: Jonathan Center; very cold, temps 10-15 degrees/low teens, little wind, partly to mostly cloudy; ice floes in Merrimack River, PI, salt marshes looked like scene from the high arctic, lots of jagged ice",
S60324934,Great Cormorant (North Atlantic),Phalacrocorax carbo carbo,7399,35,US-MA,Plymouth,L2079999,"Scituate, North",42.23411,-70.7691193,2007-02-11,,Historical,30,1,.805,,2,,,"SSBC/BBC trip, Glenn d'Entremont leader, Dave B",
S70769657,Tufted Titmouse,Baeolophus bicolor,22160,1,US-MA,Middlesex,L207391,Mount Auburn Cemetery,42.371,-71.146,2007-05-10,06:00 AM,eBird - Traveling Count,120,1,3.219,,24,,,"BBC Trip,  Leader: Larry O'Bryan",
S70773502,Acadian Flycatcher,Empidonax virescens,16950,X,US-MA,Hampshire,L111990,Hampshire,42.37062,-72.63811,2007-06-02,07:30 AM,eBird - Traveling Count,180,1,48.279,,2,,,BBC Trip: Trip leaders: Eddie Giles & Marc Burns. Mt Holyoke/Skinner SP to Gate 15,
S70887075,Semipalmated Plover,Charadrius semipalmatus,5834,500,US-MA,Essex,L830335,Plum Island (please use more refined location),42.7987508,-70.8114526,2007-08-12,07:30 AM,eBird - Traveling Count,300,1,9.656,,7,,,"BBC Trip; Trip leader: Ida Giriunas; temp 75-80 degrees & too hot to bird after 12 noon, skies clear, no breeze, a few mosquitoes",
S71628490,Great Blue Heron,Ardea herodias,7753,5,US-MA,Essex,L830335,Plum Island (please use more refined location),42.7987508,-70.8114526,2007-09-02,07:30 AM,eBird - Traveling Count,120,1,9.656,,16,,,BBC trip; Trip leader: W Drummond; At least we all had good looks at Bay-Breasted & Blackburnian Warblers in their fall plumage. Half the group had a great look at the Philadelphia Vireo; all birds seen on refuge,
S71628473,Bald Eagle,Haliaeetus leucocephalus,8367,5,US-MA,Hampden,L923899,Mount Tom State Reservation (Hampden Co.),42.2613033,-72.6391983,2007-09-16,09:00 AM,eBird - Traveling Count,480,1,8.047,,1,,,BBC trip; Trip leader: Tom Gagnon,
S71628475,Yellow-billed Cuckoo,Coccyzus americanus,3238,1,US-MA,Essex,L10491583,Newburyport & vicinity,42.8113735,-70.8755356,2007-09-16,08:00 AM,eBird - Traveling Count,480,1,16.093,,14,,,"BBC trip; Trip leader: Stephen Moore; weather 53 -64 degrees, partly cloudy",
S55377245,Northern Flicker (Yellow-shafted),Colaptes auratus auratus/luteus,11903,1,US-MA,Barnstable,L467586,Eastham Stump Dump,41.8669083,-69.9808073,2007-10-13,,Historical,150,1,2.414,,2,,,"SSBC/BBC trip, Glenn d'Entremont leader, Ernie L",
S72115451,crossbill sp.,Loxia sp.,32545,5,US-MA,Essex,L6528498,Cape Ann,42.6588561,-70.6397724,2007-11-14,09:00 AM,eBird - Traveling Count,180,1,32.186,,8,,Halibut,"BBC trip; Trip leader: Barbara Volkle; fish pier, halibut, andrews, cathedral, elks; looked for winter finches",
S69727892,Slaty-backed Gull,Larus schistisagus,6602,1,US-MA,Essex,L6528498,Cape Ann,42.6588561,-70.6397724,2008-01-27,10:00 AM,eBird - Traveling Count,300,1,48.279,,27,,Gloucester,"Bill Drummond;Leader's Choice Trip, too rough & windy for alcids, goal to get lots on Slaty-backed gull & we did",
S69784427,Townsend's Solitaire,Myadestes townsendi,28163,1,US-MA,Essex,L111987,Essex,42.65736,-70.92672,2008-02-02,09:00 AM,eBird - Traveling Count,360,1,128.744,,20,,Rockport CC,"BBC Trip: Leaders: Laura de la Flor & Mark Burns; temps 41-47F, wind 25-10mph, sunny to partly cloudy. Cape Ann to PRNWR",
S69784422,Iceland Gull (Thayer's),Larus glaucoides thayeri,6607,1,US-MA,Essex,L6528498,Cape Ann,42.6588561,-70.6397724,2008-02-17,09:00 AM,eBird - Traveling Count,360,1,48.279,,12,,photo,BBC Trip: Leader: Linda Pivacek,
S70817780,Downy Woodpecker,Dryobates pubescens,11400,2,US-MA,Essex,L207396,Nahant--General Area,42.4269046,-70.9223447,2008-04-19,08:30 AM,eBird - Traveling Count,120,1,4.828,,19,,,"BBC Trip, Leader Linda Pivacek",
S71639872,American Herring Gull,Larus smithsonianus,6539,2,US-MA,Middlesex,L207391,Mount Auburn Cemetery,42.371,-71.146,2008-05-06,06:00 AM,eBird - Traveling Count,150,1,3.219,,1,,,"BBC Trip, Leader Chris Floyd",
S71639932,Bank Swallow,Riparia riparia,24051,10,US-MA,Bristol,L4665472,Westport general area,41.5892562,-71.082058,2008-05-21,05:00 AM,eBird - Traveling Count,420,1,32.186,,2,,,"BBC Trip, Leader Bob Stymeist; Gooseberry Neck, Allens Pond, and Acoaxet",
S71639918,Downy Woodpecker,Dryobates pubescens,11400,3,US-MA,Essex,L594125,Marblehead Neck Wildlife Sanctuary (Mass Audubon),42.4930171,-70.8401871,2008-05-23,07:00 AM,eBird - Traveling Count,120,1,1.609,,4,,,"BBC Trip, Leader Karen Haley",
S51720791,American Redstart,Setophaga ruticilla,34058,1,US-MA,Plymouth,L269491,Plymouth Beach,41.9765658,-70.6505452,2008-05-25,,Historical,300,1,4.828,,1,,,"SSBC/BBC trip, Glenn d'E leader",
S67323643,American Black Duck,Anas rubripes,571,1,US-MA,Plymouth,L207394,Myles Standish SF,41.858,-70.667,2008-06-11,,Historical,180,1,8.047,,1,,,"SSBC/BBC trip, Glenn d'E leader",
S67323643,Northern House Wren (Northern),Troglodytes aedon [aedon Group],27192,2,US-MA,Plymouth,L207394,Myles Standish SF,41.858,-70.667,2008-06-11,,Historical,180,1,8.047,,1,,,"SSBC/BBC trip, Glenn d'E leader",
S72014632,Glossy Ibis,Plegadis falcinellus,7467,1,US-MA,Essex,L830335,Plum Island (please use more refined location),42.7987508,-70.8114526,2008-06-16,05:30 PM,eBird - Traveling Count,150,1,9.656,,15,,,"BBC Trip, Leader Bill Drummond; Highlights: we all had great looks at both Orchard Orioles and nest, and Least Bittern, all birds seen on refuge",
S73904134,Orchard Oriole,Icterus spurius,33679,1,US-MA,Middlesex,L357227,Dunback Meadow,42.4275113,-71.2269402,2008-08-09,07:00 AM,eBird - Traveling Count,150,1,3.219,,4,,,"BBC Trip, Leader Roberta Hodson",
S73915643,Broad-billed Hummingbird,Cynanthus latirostris,4867,1,US-MA,Barnstable,L111983,Barnstable,41.80615,-69.97195,2008-09-12,06:00 AM,eBird - Traveling Count,840,1,160.93,,14,, South Dennis,"BBC Trip, Leader Bob Stymeist; 3 day Cape Cod Blitz: 9/12 Dennis, South Beach, Eastham; 9/13 Wellfleet; 9/14 Provincetown, Truro",
S75261906,Pectoral Sandpiper,Calidris melanotos,6227,2,US-MA,Essex,L10491583,Newburyport & vicinity,42.8113735,-70.8755356,2008-10-12,08:30 AM,eBird - Traveling Count,360,1,20.921,,6,,P,"BBC Trip, Leaders Linda Ferraresso and Linda Pivacek; Plum Island and Newburyport, P = Plum Island, N = Newburyport. It was a good day at Plum with the two Lindas. I went to Scarborough where it was a lousy day. Bill Drummond",
S71833029,White-winged Crossbill,Loxia leucoptera,32542,30,US-MA,Essex,L111987,Essex,42.65736,-70.92672,2009-01-19,09:00 AM,eBird - Traveling Count,360,1,80.465,,4,,,"BBC Trip, Leader: Ida Giriunas. Salisbury-> Rockport",
S48714734,American Herring x Glaucous Gull (hybrid),Larus smithsonianus x hyperboreus,6571,1,US-MA,Essex,L2064791,Gloucester,42.6069267,-70.6434631,2009-02-16,,Historical,,0,,,2,,2W Nelson's Gull,Dave B,
S47242347,Fox Sparrow (Red),Passerella iliaca iliaca/zaboria,33120,5,US-MA,Norfolk,L283084,Bird St. Conservation Area,42.1009946,-71.1112088,2009-03-20,,Historical,90,0,.805,,1,,,SSBC/BBC trip,
S82960049,Ross's Goose,Anser rossii,272,1,US-MA,Essex,L111987,Essex,42.65736,-70.92672,2009-03-22,09:00 AM,eBird - Traveling Count,180,1,40.233,,10,,,"BBC Trip, Leader: Ida Giriunas. Plum Island and Ipswich fields. A beautiful day. Temp 30-50, NE WINDS 15-20MPH, cloudly then clearing.",
S336319232,Great Horned Owl,Bubo virginianus,8910,2,US-MA,Middlesex,L207391,Mount Auburn Cemetery,42.371,-71.146,2009-04-29,06:30 AM,Historical,,1,,,22,,,Brookline Bird Club field card data. Trip Leaders: Peter and Fay Vale,
S337116634,Gray Catbird,Dumetella carolinensis,28000,X,US-MA,Essex,L594125,Marblehead Neck Wildlife Sanctuary (Mass Audubon),42.4930171,-70.8401871,2009-05-11,07:00 AM,Historical,,1,,,9,,,Brookline Bird Club field card data. Trip Leader: Joe Paluzzi,
S337672603,Canada Warbler,Cardellina canadensis,34344,5,US-MA,Essex,L594125,Marblehead Neck Wildlife Sanctuary (Mass Audubon),42.4930171,-70.8401871,2009-05-22,06:00 AM,Historical,,1,,,5,,,Brookline Bird Club field card data. Trip Leader: Karen Haley,
S337670466,Least Tern,Sternula antillarum,6699,24,US-MA,Bristol,L2703433,Fairhaven,41.6487116,-70.8978619,2009-05-22,,Historical,,1,,,6,,,Brookline Bird Club field card data. Trip Leader: Robert H. Stymeist,
S67665452,Common Tern (hirundo/tibetana),Sterna hirundo hirundo/tibetana,6749,750,US-MA,Plymouth,L269491,Plymouth Beach,41.9765658,-70.6505452,2009-05-24,,Historical,300,1,4.023,,2,,,"SSBC/BBC trip, Dave B",
S43384939,Downy Woodpecker (Eastern),Dryobates pubescens pubescens/medianus,11401,1,US-MA,Berkshire,L207392,Mount Greylock State Reservation,42.6313066,-73.16607,2009-06-20,,Historical,480,1,32.187,,2,,,"SSBC/BBC trip, Herman D",
S346268333,Black-backed Woodpecker,Picoides arcticus,11220,1,US-ME,Washington,L49012366,"Machias, ME",44.7165855,-67.4546433,2009-07-03,,Historical,,0,,,19,,,Brookline Bird Club field card data. Trip Leader: Ida Giriunas. July 3-6.,
S339167104,Black-capped Petrel,Pterodroma hasitata,7130,1,US-MA,Nantucket,L687247,Atlantis Canyon,39.9781724,-70.213623,2009-07-18,,Historical,,1,,,50,,,"Brookline Bird Club field card data. Trip Leaders: Richard S. Heil, Jeremiah Trimble, and Steve Mirick. Extreme Pelagic : Hyannis to Atlantis Canyons. 4 AM to 9 PM. Trip report:    https://www.brooklinebirdclub.org/wp-content/uploads/2016/04/Pelagic-report-7.18.09.pdf.  [Examples of individual observers' lists from this trip -- https://ebird.org/checklist/S5186398 and https://ebird.org/checklist/S5187628]",
S339174437,Rock Pigeon,Columba livia,1853,2,US-MA,Barnstable,L582326,Stellwagen Bank NMS,42.2972857,-70.194397,2009-08-02,,Historical,,1,,,10,,,"Brookline Bird Club field card data. Trip Leader: Ida Giriunas. Pelagic out of Gloucester. 6 Humpback Whales, 1 Minke Whale.",
S341772894,Long-tailed Jaeger,Stercorarius longicaudus,6358,1,US-MA,Nantucket,L481145,Hydrographer Canyon,40.0039499,-68.9996338,2009-09-03,01:30 PM,eBird - Traveling Count,360,1,80.466,,45,,,Brookline Bird Club field card data. Trip Leaders: Ida Giriunas and Rick Heil.,
S42378323,Mourning Dove,Zenaida macroura,2412,6,US-MA,Barnstable,L467586,Eastham Stump Dump,41.8669083,-69.9808073,2009-10-10,,Historical,150,1,3.219,,2,,,"SSBC trip, Ernie L",
S343423731,Cackling Goose,Branta hutchinsii,331,2,US-MA,Suffolk,L130833,Boston,42.3583984,-71.0597992,2009-11-29,06:15 AM,Historical,585,1,,,7,,Franklin Park,Brookline Bird Club field card data. Trip Leader: Robert H. Stymeist,
S69775246,Sage Thrasher,Oreoscoptes montanus,28069,1,US-MA,Essex,L10491583,Newburyport & vicinity,42.8113735,-70.8755356,2010-01-16,09:00 AM,eBird - Traveling Count,240,1,32.186,,10,,Salisbury Beach S.R.,"BBC Trip,  Leader: Jonathan Center; birded Newburyport, Salisbury, and PRNWR; Weather: mid 40s, clear, light breeze",
S69775133,Red-throated Loon,Gavia stellata,6927,9,US-MA,Essex,L374648,Halibut Point SP,42.6910153,-70.6317011,2010-01-17,08:00 AM,eBird - Traveling Count,180,1,3.219,,1,,,"BBC Trip,  Leader: Peter H. van Demark. Had a quick look at a sparrow near the shore, could not determine species",
S78272190,Baltimore Oriole,Icterus galbula,33770,8,US-MA,Middlesex,L207391,Mount Auburn Cemetery,42.371,-71.146,2010-05-13,06:00 AM,eBird - Traveling Count,120,1,3.219,,17,,,"BBC Trip leader Larry O�Bryan 41F, sunny",
S78375930,Least Flycatcher,Empidonax minimus,16963,1,US-MA,Middlesex,L207391,Mount Auburn Cemetery,42.371,-71.146,2010-05-17,06:00 AM,eBird - Traveling Count,120,1,3.219,,15,,,BBC Trip leader Linda Ferraresso53F,
S40949688,Wild Turkey,Meleagris gallopavo,1274,6,US-MA,Plymouth,L549260,Plymouth Airport,41.9106451,-70.7294655,2010-05-30,,Historical,120,1,1.207,,1,,,SSBC/BBC/FMSSF trip,
S70073173,Cory's/Scopoli's Shearwater,Calonectris borealis/diomedea,7202,8,US-MA,Nantucket,L952401,BBC Pelagic--26 Jun 2010-30,40.9041718,-69.5187378,2010-06-26,07:00 PM,eBird - Traveling Count,30,1,14.484,,45,,,"BBC Pelagic trip departed at 4:00 and headed out along the east side of Nantucket to Veatch Canyon. Lat/Long taken at midpoint of transect. WEATHER: Fairly cool (65-70 F) early, SW at 10, and skies partly cloudy. ",
S70073176,Band-rumped Storm-Petrel,Hydrobates castro,7064,10,US-MA,Nantucket,L3093154,Hyannis to Hydrographer/Veatch Canyon pelagic (General),40.1148394,-68.9962006,2010-08-28,,eBird - Casual Observation,820,1,257.488,,53,,Two-day total of 10 (A high total; see notes above),"Full day total for entire boat for 28 August. No one person saw the entire list of species or complete counts; official tally kept by Rick Heil. OTHER FAUNA: MAMMALS: Fin Whale - 5 (two-day total 23); Risso's Dolohin - 12 (two-day total 12); Atlantic Spotted Dolphin 60 (RARE!; two-day total 60); Bottlenosed Dolphin - 8 (two-day total 8); dolphin sp. 15. FISH: Atlantic Manta - 8 (possibly another species, these were very brown and swimming in formation); Ocean Sunfish (1); shark sp. (1); Yellowfin Tune (1 caught); Porbeagle Shark - 1 (rare, our first sighting on these trips).",
S70073183,Great Skua,Stercorarius skua,6366,1,US-MA,Nantucket,L1064426,BBC Pelagic--28 Aug 2010-04 (Nantucket Shoals),41.2587107,-69.7340012,2010-08-28,07:30 AM,eBird - Traveling Count,30,1,11.265,,53,,***mega; spectacular views and many photos,"Point at start. First day of BBC Pelagic trip. We motored out past Nantucket and over Nantucket Shoals, which were relatively quiet but produced a nice Great Skua. We reached Hydrographer Canyon before noon and found our first White-faced Storm-Petrels (5!) there. We tried some chumming there and then worked our way offshore into deep water, where we encountered Atlantic Spotted Dolphins but no particularly noteworthy birds. At our most distant and deepest point, we stopped and laid a substantial chum slick and with patience finally had Band-rumped Storm-Petrels arrive. We enjoyed these best-ever studies for more than an hour before pulling up and heading inshore for our overnight anchorage off Welker Canyon. Seas were moderate all day with a moderate NW wind. OTHER FAUNA: FISH: PORBEAGLE SHARK - 1, **rare; seen fairly well off starboard side and photographed; our first for the BBC pelagic trips",
S40949717,Solitary Sandpiper (solitaria),Tringa solitaria solitaria,6130,4,US-MA,Plymouth,L207360,Cumberland Farms (IBA),41.945,-70.879,2010-08-28,,Historical,60,1,.805,,1,,,BBC trip,
S70073227,procellariid sp.,Procellariidae sp.,7277,1,US-MA,Nantucket,L990416,BBC Pelagic--29 Aug 2010-09,40.0054,-68.4248,2010-08-29,10:00 AM,eBird - Traveling Count,30,1,11.265,,54,,extremely distant bird arcing over horizon,"We spent most of this half-hour admiring the manta ray and its attending fish. Point at start. Second day of BBC Pelagic trip greeted dawn at Welker Canyon with a good chum slick. We then worked our way westward, collecting White-faced Storm-Petrels (especially in Dogbody Canyon). We chummed again in central Hydrographer Canyon, with little result and then motored north back over the Nantucket Shoals and connected with a few more birds as we went. Amazingly, no sizeable shearwater flocks were seen on either day.  ",
S70073218,skua sp.,Stercorarius sp. (skua sp.),6374,1,US-MA,Nantucket,L3093154,Hyannis to Hydrographer/Veatch Canyon pelagic (General),40.1148394,-68.9962006,2010-08-29,05:30 AM,eBird - Traveling Count,0,1,257.488,,820,,"Two-day total of 1 (debate continues among leaders; some think Great Skua based on color of some back feathers, others favor South Polar based on body color, back pattern, and primary molt. The photos ) ","Full day total for entire boat for 29 August. No one person saw the entire list of species or complete counts; official tally kept by Rick Heil. OTHER FAUNA: MAMMALS: Fin Whale - 17 (two-day total 23); large whale sp. - 4; Minke Whale - 1; FISH: Atlantic Manta - 2 (great, long close looks); White Suckerfish - 2 (on Atlantic Manta); Pilotfish - 4 (around Atlantic Manta); shark sp. (3); Yellowfin Tune (1 caught); Porbeagle Shark - 1 (rare, our first sighting on these trips).",
S39411579,Red-winged Blackbird (Red-winged),Agelaius phoeniceus [phoeniceus Group],33780,25,US-MA,Plymouth,L140447,"World's End (TTOR), Hingham",42.2713013,-70.8806992,2011-05-07,,Historical,90,1,1.609,,1,,,BBC trip,
S80375477,Cassin's Sparrow,Peucaea cassinii,32936,1,US-MA,Barnstable,L111983,Barnstable,41.80615,-69.97195,2011-05-18,07:00 AM,eBird - Traveling Count,480,1,160.93,,6,, Truro,"BBC Trip, Leader: Ida Giriunas. Impromptu trip for Cassin's Sparrow. Truro, Falmouth, Wellfleet, Provincetown. Foggy, windy, unpleasant, but we did get the sparrow!",
S70073264,Pomarine Jaeger,Stercorarius pomarinus,6363,1,US-MA,Barnstable,L1216621,"BBC Nantucket Shoals Pelagic - June 25, 2011 Day List",41.516804,-69.7247314,2011-06-25,07:00 AM,eBird - Traveling Count,480,0,48.28,,75,,,Brookline Bird Club Pelagic Trip from Hyannis Harbor to Nantucket Shoals; more detailed lists submitted in 1/2 increments,
S83421433,Yellow-bellied Flycatcher,Empidonax flaviventris,16949,1,US-MA,Barnstable,L111983,Barnstable,41.80615,-69.97195,2011-09-18,08:00 AM,eBird - Traveling Count,525,1,19.312,,9,,,"BBC Trip, Leader: Bob Stymeist; 8AM-4:45PM; Provincetown to Truro.  Brown Booby at MacMillan Pier",
S83421439,Buff-breasted Sandpiper,Calidris subruficollis,6188,4,US-NH,Rockingham,L797634,New Hampshire Coast (consider using a more specific location),42.9805395,-70.7080078,2011-09-24,01:00 PM,eBird - Traveling Count,180,0,16.093,,1,,,"BBC Trip, Leader: Laura de la Flor; from Salem MA to Hampton NH. American avocet, golden plover in NH, most shorebirds in NH, Buff breasted in NH and PI Turnpike. Rain in AM, cold in PM about 75 df.",
S38647756,Peregrine Falcon (North American),Falco peregrinus anatum,12115,1,US-MA,Barnstable,L358619,"Fort Hill, Eastham",41.818792,-69.9644995,2011-10-08,,Historical,30,1,.402,,2,,,"SSBC/BBC trip, Ernie L",
S83425305,Barnacle Goose,Branta leucopsis,322,1,US-MA,Essex,L111987,Essex,42.65736,-70.92672,2011-11-13,10:00 AM,eBird - Traveling Count,360,1,57.935,,24,, West Newbury,"BBC Trip, Leader:  Bill Drummond; beautiful day and a life bird for 8 people (Barnacle Goose). Gloucester, Rockport and West Newbury",
S66701721,Cassin's Kingbird,Tyrannus vociferans,17461,1,US-MA,Essex,L10491583,Newburyport & vicinity,42.8113735,-70.8755356,2012-01-01,09:00 AM,eBird - Traveling Count,495,1,32.187,,53,,Cherry Hill Reservoir,"BBC Trip, Leaders: Laura de la Flor & Mark Burns; birded Cherry Hill Reservoir, Salisbury Beach State Reservation, and PRNWR; temp between 32F and 52F; toast made",
S78478191,American Crow,Corvus brachyrhynchos,21557,1,US-MA,Norfolk,L207446,Moose Hill Wildlife Sanctuary (Mass Audubon),42.11877,-71.2077,2012-04-24,06:30 AM,eBird - Traveling Count,120,1,3.219,,1,,,"BBC Trip, Leader: Glenn d'Entremont",
S84287922,Pine Warbler,Setophaga pinus,34153,X,US-MA,Middlesex,L207391,Mount Auburn Cemetery,42.371,-71.146,2012-05-01,06:00 AM,eBird - Traveling Count,120,1,3.219,,4,,1-2; one singing seen very nicely back of Willow Pond,BBC trip lead by Chris Floyd; absence of kinglets and poor showing of orioles was surprising; walk was pleasant but very few migrants and getting good views of any birds was difficult; essentially rain-free from 6-8am,
